Game,Player,Stat Type,Point Total,Over/Under,American Odds
Chicago Bulls vs. Houston Rockets,Patrick Williams,points_rebounds,10.5,Over,-520
Chicago Bulls vs. Houston Rockets,Patrick Williams,points_rebounds,11.5,Over,-370
Chicago Bulls vs. Houston Rockets,Patrick Williams,points_rebounds,12.5,Over,-280
Chicago Bulls vs. Houston Rockets,Patrick Williams,points_rebounds,13.5,Over,-210
Chicago Bulls vs. Houston Rockets,Patrick Williams,points_rebounds,18.5,Under,-210
Chicago Bulls vs. Houston Rockets,Patrick Williams,points_rebounds,19.5,Under,-265
Chicago Bulls vs. Houston Rockets,Patrick Williams,points_rebounds,20.5,Under,-330
Chicago Bulls vs. Houston Rockets,Patrick Williams,points_rebounds,21.5,Under,-410
Chicago Bulls vs. Houston Rockets,Patrick Williams,rebounds,2.5,Over,-750
Chicago Bulls vs. Houston Rockets,Patrick Williams,rebounds,3.5,Over,-270
Chicago Bulls vs. Houston Rockets,Patrick Williams,rebounds,3.5,Over,-310
Chicago Bulls vs. Houston Rockets,Patrick Williams,rebounds,6.5,Under,-360
Chicago Bulls vs. Houston Rockets,Patrick Williams,threes,0.5,Over,-420
Chicago Bulls vs. Houston Rockets,Patrick Williams,threes,0.5,Over,-470
Chicago Bulls vs. Houston Rockets,Patrick Williams,threes,2.5,Under,-400
Chicago Bulls vs. Houston Rockets,Zach LaVine,assists,1.5,Over,-1000
Chicago Bulls vs. Houston Rockets,Zach LaVine,assists,1.5,Over,-800
Chicago Bulls vs. Houston Rockets,Zach LaVine,assists,2.5,Over,-275
Chicago Bulls vs. Houston Rockets,Zach LaVine,assists,4.5,Under,-270
Chicago Bulls vs. Houston Rockets,Zach LaVine,points,12.5,Over,-1000
Chicago Bulls vs. Houston Rockets,Zach LaVine,points,13.5,Over,-670
Chicago Bulls vs. Houston Rockets,Zach LaVine,points,14.5,Over,-490
Chicago Bulls vs. Houston Rockets,Zach LaVine,points,14.5,Over,-440
Chicago Bulls vs. Houston Rockets,Zach LaVine,points,15.5,Over,-390
Chicago Bulls vs. Houston Rockets,Zach LaVine,points,16.5,Over,-300
Chicago Bulls vs. Houston Rockets,Zach LaVine,points,17.5,Over,-240
Chicago Bulls vs. Houston Rockets,Zach LaVine,points,23.5,Under,-200
Chicago Bulls vs. Houston Rockets,Zach LaVine,points,24.5,Under,-250
Chicago Bulls vs. Houston Rockets,Zach LaVine,points,25.5,Under,-310
Chicago Bulls vs. Houston Rockets,Zach LaVine,points,26.5,Under,-360
Chicago Bulls vs. Houston Rockets,Zach LaVine,points,27.5,Under,-450
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_assists,15.5,Over,-1100
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_assists,16.5,Over,-750
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_assists,17.5,Over,-580
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_assists,18.5,Over,-440
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_assists,19.5,Over,-330
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_assists,20.5,Over,-275
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_assists,21.5,Over,-220
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_assists,27.5,Under,-210
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_assists,28.5,Under,-250
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_assists,29.5,Under,-310
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_assists,30.5,Under,-360
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_assists,31.5,Under,-450
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_rebounds,16.5,Over,-950
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_rebounds,17.5,Over,-700
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_rebounds,18.5,Over,-520
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_rebounds,19.5,Over,-410
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_rebounds,20.5,Over,-330
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_rebounds,21.5,Over,-265
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_rebounds,22.5,Over,-215
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_rebounds,29.5,Under,-225
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_rebounds,30.5,Under,-265
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_rebounds,31.5,Under,-330
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_rebounds,32.5,Under,-400
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_rebounds,33.5,Under,-500
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_rebounds_assists,19.5,Over,-1100
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_rebounds_assists,20.5,Over,-750
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_rebounds_assists,21.5,Over,-600
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_rebounds_assists,22.5,Over,-470
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_rebounds_assists,23.5,Over,-390
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_rebounds_assists,24.5,Over,-310
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_rebounds_assists,25.5,Over,-250
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_rebounds_assists,26.5,Over,-210
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_rebounds_assists,33.5,Under,-235
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_rebounds_assists,34.5,Under,-280
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_rebounds_assists,35.5,Under,-330
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_rebounds_assists,36.5,Under,-420
Chicago Bulls vs. Houston Rockets,Zach LaVine,points_rebounds_assists,37.5,Under,-490
Chicago Bulls vs. Houston Rockets,Zach LaVine,rebounds,2.5,Over,-800
Chicago Bulls vs. Houston Rockets,Zach LaVine,rebounds,3.5,Over,-270
Chicago Bulls vs. Houston Rockets,Zach LaVine,rebounds,3.5,Over,-300
Chicago Bulls vs. Houston Rockets,Zach LaVine,rebounds,5.5,Under,-205
Chicago Bulls vs. Houston Rockets,Zach LaVine,rebounds,6.5,Under,-420
Chicago Bulls vs. Houston Rockets,Zach LaVine,rebounds_assists,5.5,Over,-650
Chicago Bulls vs. Houston Rockets,Zach LaVine,rebounds_assists,6.5,Over,-330
Chicago Bulls vs. Houston Rockets,Zach LaVine,rebounds_assists,9.5,Under,-205
Chicago Bulls vs. Houston Rockets,Zach LaVine,rebounds_assists,10.5,Under,-340
Chicago Bulls vs. Houston Rockets,Zach LaVine,threes,1.5,Over,-260
Chicago Bulls vs. Houston Rockets,Zach LaVine,threes,1.5,Over,-290
Chicago Bulls vs. Houston Rockets,Zach LaVine,threes,3.5,Under,-340
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,assists,2.5,Over,-850
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,assists,3.5,Over,-290
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,assists,3.5,Over,-320
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,assists,6.5,Under,-330
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,assists,7.5,Under,-670
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points,8.5,Over,-580
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points,9.5,Over,-360
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points,9.5,Over,-400
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points,10.5,Over,-290
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points,11.5,Over,-225
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points,16.5,Under,-230
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points,17.5,Under,-290
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points,18.5,Under,-390
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points,19.5,Under,-490
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points,20.5,Under,-670
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_assists,11.5,Over,-1000
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_assists,12.5,Over,-670
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_assists,13.5,Over,-470
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_assists,14.5,Over,-360
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_assists,15.5,Over,-275
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_assists,16.5,Over,-220
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_assists,21.5,Under,-200
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_assists,22.5,Under,-250
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_assists,23.5,Under,-310
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_assists,24.5,Under,-420
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_assists,25.5,Under,-500
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_assists,26.5,Under,-670
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_rebounds,10.5,Over,-720
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_rebounds,11.5,Over,-520
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_rebounds,12.5,Over,-400
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_rebounds,13.5,Over,-295
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_rebounds,14.5,Over,-230
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_rebounds,20.5,Under,-235
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_rebounds,21.5,Under,-295
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_rebounds,22.5,Under,-370
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_rebounds,23.5,Under,-480
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_rebounds,24.5,Under,-620
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_rebounds_assists,14.5,Over,-850
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_rebounds_assists,15.5,Over,-650
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_rebounds_assists,16.5,Over,-470
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_rebounds_assists,17.5,Over,-360
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_rebounds_assists,18.5,Over,-290
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_rebounds_assists,19.5,Over,-230
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_rebounds_assists,25.5,Under,-215
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_rebounds_assists,26.5,Under,-260
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_rebounds_assists,27.5,Under,-320
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_rebounds_assists,28.5,Under,-400
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_rebounds_assists,29.5,Under,-500
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_rebounds_assists,30.5,Under,-650
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_rebounds_assists,31.5,Under,-850
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,points_rebounds_assists,32.5,Under,-1100
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,rebounds,1.5,Over,-700
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,rebounds,2.5,Over,-230
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,rebounds,4.5,Under,-330
Cleveland Cavaliers vs. Charlotte Hornets,Caris LeVert,rebounds,5.5,Under,-800
